Country Code,Post,Comment,Date,Sentiment_Value,Sentiment
PRT,Assédio no metro,"It's really really disgusting, I'm really sorry about what you went through...unfortunately I don't have much to say to help you, however, I once went through something similar, I saw whoever did it and I punched him in the ""said"" way, maybe not be the most correct approach, but in my case it worked.",2023-08-16 09:29:34,-0.16,Negative
PRT,Assédio no metro,"Exactly the same thing happened to me, at Marquês on the blue line. The circumstances were the same: the subway was full and people took advantage of the situation.
At that point I was paralyzed and didn't even react, luckily I left at the next station.
It's scary how we have a feeling of guilt and are afraid to scream or act... I'm so sorry you had to go through that :/",2023-08-16 09:52:08,-0.11363636363636363,Negative
PRT,Assédio no metro,"Disgusting. Being a man, naive perhaps, I never thought this was possible, at least as frequently as you describe. Strength to women.",2023-08-16 16:25:44,-0.3,Negative
PRT,Assédio no metro,"Why does this happen? If only something had happened to explain this increase in harassment in recent times.

Nothing occurs to me....",2023-08-16 21:17:42,0.0,Neutral
PRT,Assédio no metro,"As soon as you feel the hand say out loud ""what if you were going to put your hand in the fucking house, hm?"".
The guy is so embarrassed that he runs away.",2023-08-16 09:27:05,-0.25,Negative
PRT,Tarados no metro de Lisboa,"Confronting verbally and out loud is most of the time the solution.

the approach must be made politely: can you not take up my space?; sorry, do you have to be on top of me?; Do you mind giving me space?

They are cowardly men and as soon as a woman starts to speak loudly they are filled with fear.

usually shame prevents them from doing it again. Maintaining politeness is important because it prevents the situation from worsening and makes you automatically gain sympathy from the people around you.",2023-07-09 06:56:30,0.15625,Positive
PRT,Tarados no metro de Lisboa,"My grandmother, now 94 years old, had a similar situation in the 60s. I was going on the subway with my mother when I was still little/young and a young man started leaning a lot and rubbing his leg against my grandmother's. As she walked away, he leaned in again.

My grandmother, a typical Beira Baixa woman, reaches into her suitcase and pulls out a txuriças needle (which is considerably larger than the sewing needle) and sticks it all the way into her thigh.

The young man left the next station, limping.",2023-07-09 09:01:44,0.01666666666666667,Positive
PRT,Tarados no metro de Lisboa,"Grab the TLM and start filming, and then expose these scoundrels. Because whoever does it once, they do it again and again.",2023-07-09 01:29:41,0.0,Neutral
PRT,Tarados no metro de Lisboa,"I've seen the following during rush hour, with the bus crowded, while going down Aliados:

1. The guy put his hand where he shouldn't have;
2. Someone shouted ""Don't you have any at home?!"";
3. The guy got hit;
4. Someone shouted ""Mr. Driver, open the door!"";
5. Mr. Driver proceeds to open the exit door in full swing;
6. The groping guy was kicked by the bus, while it was moving, and landed on the Allied parallels;
7. The journey continued normally.

The suggestion I can give is that you look at some recipes to make those liquids that are not irritating and that can be put in a small diffuser. Your girlfriend will have the problem resolved in her favor in no time.",2023-07-09 10:34:34,0.03194444444444444,Positive
PRT,Tarados no metro de Lisboa,"Unfortunately it is quite common. The first time it happened to me I was just 13 years old and it was one of the most disgusting and traumatic experiences of my life.
As an adult, whenever I reacted in a way that attracted attention, they started making fun of me and calling me crazy as if I had imagined what was happening. Nobody reacted and the metro men did nothing.",2023-07-09 07:57:15,-0.12777777777777777,Negative
PRT,Tarados no metro de Lisboa,"I've been through this countless times since I was a teenager, and almost all of my friends have been through it. What always worked for me was to comment out loud, they were always distressed, but I know there have been stories of some people becoming violent... unfortunately, it's not easy to be a woman, even in a country like ours.",2023-07-09 10:26:02,-0.09333333333333334,Negative
PRT,Tarados no metro de Lisboa,"It happened to me that they sat next to me, crossing their arms and surreptitiously trying to touch my chest. The first was an old man on a bus who I grabbed by my backpack and put between us and when he tried to touch his leg, I stabbed him in the hand with my backpack (with all my strength and in a way that was very noticeable). He got off at the next stop. On the subway, it was a young boy, and I got out of the way and hit him with my arm until I looked at him and asked if he needed anything and he also got up and left... Unfortunately, being a woman is having to put up with this often.",2023-07-09 10:40:35,0.018750000000000003,Positive
PRT,Tarados no metro de Lisboa,our daily bread for any woman who leaves the house.,2023-07-09 02:13:36,0.0,Neutral
PRT,Tarados no metro de Lisboa,"It also happened to me twice on the same day.
The first time was a teenager who sat with his legs open in front of me and put his hands down his pants and fidgeted with ""things"" while staring at me. I didn't know if he was normal or if he was on drugs, because he had a strange look on his face.
The second time was later on the same day, the subway was crowded, so I was standing, until another teenager came in and stood behind me. He took advantage of the subway's crowding to push me for 3 stations, until I elbowed him and took advantage of the fact that a space appeared and left the place I was in. He went after me and wanted to be behind me again, I turned to face him and looked at him with an angry face, then he gave up and quickly went to the opposite side of the train to where I was, until I lost him. of view in the crowd.
I keep thinking about it to this day. I was paralyzed by all these situations, I wanted to fight and say something so other people would know that there was a pervert harassing me, but I could only move and look angry.",2023-07-09 09:53:16,-0.07762345679012346,Negative
PRT,Tarados no metro de Lisboa,"I find it funny that almost all of the men's suggestions given here would put the woman in danger.
And it's also funny how many people talk as if it were foreigners who do it or that it's something recent!
It has always happened and personally, the vast majority of times it was Portuguese who did it. This has been our daily bread in the metro and transport for many years. And not just in transport, on the street, where alone girls and women are caught. I've been followed, I've had these perverts brush by me and I've lost count of the number of times cars slow down or follow while they can.
The solution is when possible to leave the situation, ignore it or if there really is abuse, confront it but knowing that no one will help. Unfortunately, I only once had someone get involved. I was at a bus stop full of people and a man crossed the street and came to sit next to me and he was almost on top of me and talking at me, no one at the stop moved or said anything (I was a teenager and it was full of adults), luckily a man stopped the car and shouted at him to leave me alone and he got scared and ran away.",2023-07-09 07:47:11,0.15432098765432098,Positive
PRT,Tarados no metro de Lisboa,Be aware that practically all of the ideas suggested here can escalate the situation to a much more aggressive and violent level! think carefully about the nonsense they say,2023-07-09 02:00:07,-0.0875,Negative
PRT,Tarados no metro de Lisboa,"Let her carry a water gun in her suitcase, and when they start scrubbing, she will spray their trunk.

But I believe this is something disgusting.",2023-07-09 00:03:01,-1.0,Negative
PRT,Tarados no metro de Lisboa,"A few years ago, hm and lefties sold miniature bottles of dry shampoo and another of hairspray, they were the ideal size to have in your pocket and I assume that carrying these things on your face also causes some kind of suffering. Spray deodorant too. Stay safe",2023-07-09 09:06:50,0.3466666666666667,Positive
PRT,Tarados no metro de Lisboa,"Something similar happened to me. I was groped on the subway during rush hour. I managed to grab his hand and when the subway stopped, I slapped him loudly for everyone in the cabin to hear. Everyone applauded what I did. Since then, I've seen him a few times and he still runs away from me. #girlpower",2023-07-09 12:23:58,-0.03333333333333333,Negative
PRT,Tarados no metro de Lisboa,"Part of us men intervene whenever we see this happen, it could be your girlfriend, daughter, wife, or it could be mine.

Stop being shitty and do something.",2023-07-09 09:01:22,0.0,Neutral
PRT,Debandada no metro,"On Friday around 5pm on the blue line towards Santa Apolónia, I had to escape at the Laranjeiras station and ask for help. A guy pulled a knife inside the carriage after arguing with another guy over a seat. It was a stampede to the ends of the carriage, huddled near the door praying that it would open before he did anything... I asked the only metro employee I found for help, she informed her colleagues and I don't know what happened afterwards. I was completely panicked and it was the only thing I could think of, to go out and ask for help. Many people just changed carriages at the station as if it were nothing.

As you described, I didn't see anything on the news, and I'm starting to think that these events aren't unique...

I couldn't get back on the subway.",2023-09-03 23:34:19,0.1075,Positive
PRT,Debandada no metro,"Belavista and olaias are the worst stops on the red line. They are the ones that serve zone j, zone M (shipowner's neighborhood) picheleira, only in these areas are there loads of armed people and it's not just knives, even 12/13 year old kids come out with cannons.

People who aren't from here go to the festival near the ghetto, completely for nothing, those who ride the subway are fed up of seeing crazy people like that, fighting, etc.

A few years ago, there was a kind of raid on the metro, the artists entered the east and when the metro arrived in Chelas, everyone got out of the carriage because there was a guy who didn't let himself be robbed and emptied a can of pepper gas into the nose of One, everyone came out coughing, red as tomatoes, the subway was stopped for an hour and a half, some guys with masks went there to clean everything, it looked like a movie.

All this to say that they are not new or as unusual as that.",2023-09-04 17:19:13,-0.04058441558441558,Negative
PRT,Debandada no metro,"I don't usually use Reddit, but I was shown this post and I wanted to say I experienced the exact same thing.

I was going to work at Kalorama (I started at 1pm) and I got out in front of the train which, after starting to move, stopped very suddenly. I looked around and didn't understand what was going on, I decided to ignore it and keep walking because I was already late and that's when it all started. I saw people running towards the gates to try to escape with terror and panic on their faces, it looked like something out of a movie. I decided to run away, not knowing what could happen and as I went up the stairs I tried to find someone to explain why. Many didn't know why, but when I arrived outside I found a family of 4 people who were in Lisbon for the first time because their eldest son was going to university. The youngest daughter was terrified and none of them wanted to get back on the subway to get to their destination. It was then that the father (I assume) said that he saw the man coming in and that he immediately found his posture strange, then someone saw the man wielding a knife and people forced the doors to leave. I don't know if he pointed it out to someone or if he made some kind of threat, but something caused a general panic.

We also spoke to the police officer who was redirecting traffic because of the festival, who tried to reassure us but said that it would be very difficult for them to do anything about the man and that he most likely ran away among the people.

However, I find it very strange that on a day when there would be a lot of traffic at that metro station, there was not a single security force present that could act in this situation.

Fortunately, no one was injured, but it was certainly a traumatic experience and one that deserved to be talked about more. These types of things cannot continue to happen and no one should be afraid to ride the subway.",2023-09-04 03:19:46,0.05140000000000001,Positive
PRT,Debandada no metro,"I don't live in Lisbon and it was the first time I used this metro, it was particularly confusing to me that there wasn't a single police officer or even employees at the two stations I passed through on a festival day. We were also going to Kalorama and I expected that in terms of public transport things would be a little more organized. 200m from the station there were dozens of traffic police officers in the sun blocking the streets and not a single sign of law enforcement inside... curiously when I returned from the festival there were around 20 police officers at the station.",2023-09-04 07:40:55,0.016314935064935063,Positive
PRT,Debandada no metro,Good thing this shit doesn't appear in the news. They're still starting to give ideas to more crazy people.,2023-09-04 05:51:13,0.08,Positive
PRT,Debandada no metro,"As long as they don't cut off their hands with their own knives, all this will continue to happen.",2023-09-04 23:18:47,0.27499999999999997,Positive
PRT,Debandada no metro,"*third safest country in the world.*

Source: Any entity sponsored by real estate funds.",2023-09-04 06:23:29,0.1,Positive
PRT,Debandada no metro,[removed],2023-09-03 23:50:27,0.0,Neutral
PRT,Debandada no metro,">This happened

If it wasn't on TV, it didn't happen. /s",2023-09-04 08:30:14,0.0,Neutral
PRT,Debandada no metro,"I missed it when I was a child and felt safe in my country, but now I'm an adult and I no longer feel safe.",2023-09-04 07:49:58,0.3666666666666667,Positive
PRT,Debandada no metro,"You didn't see anything on the news because Portugal is the third safest country in the world, so these events were probably a collective hallucination",2023-09-04 01:10:26,0.0,Neutral
PRT,Debandada no metro,I will get used to it.,2023-09-04 02:16:55,0.0,Neutral
PRT,Debandada no metro,"Do not worry. This only happens to people on Reddit, which is why it doesn't show on TV.

The most hilarious of all are the people who vote thinking they are avoiding a dictatorship when we are clearly in one. Censorship and sand in the eyes. Follow Tugão",2023-09-04 08:31:32,0.275,Positive
PRT,Debandada no metro,Where is Charles Bronson's vigilante with a gun when needed? /s,2023-09-04 12:55:21,0.0,Neutral
PRT,Debandada no metro,It's New Lisbon!,2023-09-04 18:23:41,0.17045454545454544,Positive
PRT,METRO? Onde?,Apparently this Metro is [makro here in Portugal](https://www.makro.pt/sobre-a-makro).,2023-08-18 07:17:40,0.05,Positive
PRT,METRO? Onde?,Who here is from the time when Carrefour existed here?,2023-08-18 08:53:33,0.0,Neutral
PRT,METRO? Onde?,[deleted],2023-08-18 07:52:07,0.0,Neutral
PRT,METRO? Onde?,"There was already Carrefour in Portugal in the 90s. I remember that in Oeiras Park, there was a Carrefour that was replaced by Continente.

When in Metro supermarkets I never saw any.",2023-08-18 07:14:56,0.0,Neutral
PRT,METRO? Onde?,[deleted],2023-08-18 07:41:30,0.0,Neutral
PRT,METRO? Onde?,Macro,2023-08-18 08:38:16,0.0,Neutral
PRT,METRO? Onde?,I miss Carrefour so much!!! My life got worse after you - Sonae demons - ended my supplier of cheap French whites. I never went to the mainland because of this.,2023-08-18 09:31:23,0.09765625,Positive
PRT,METRO? Onde?,Lisbon has a metro,2023-08-18 10:09:19,0.0,Neutral
PRT,METRO? Onde?,For those who don't know... Tesco is already here in Portugal,2023-08-18 09:45:45,0.0,Neutral
PRT,METRO? Onde?,"Almada (surface), Lisbon, Porto.",2023-08-18 10:25:35,0.0,Neutral
PRT,METRO? Onde?,"Bonus info: To answer the question in the image, Norwegians go to Rema 1000 (more than 800 stores in the country)",2023-08-18 12:08:25,0.5,Positive
PRT,METRO? Onde?,"At least read the shit before asking. It says ""Metro/Makro""",2023-08-18 07:48:46,-0.25,Negative
PRT,METRO? Onde?,"If it's on the internet, it has pictures and maps, it's because it's true",2023-08-18 08:45:03,0.35,Positive
PRT,METRO? Onde?,Image credibility... zero.,2023-08-18 09:31:16,0.0,Neutral
PRT,METRO? Onde?,Boomin want some more Nigga,2023-08-18 10:13:22,0.5,Positive
PRT,As 4 novas linhas do Metro do Porto,"I'm looking to see what the “BRT” is… I hope it's not just a bus to connect to the subway, it's called a “metro” :(",2023-10-14 13:22:25,-0.75,Negative
PRT,As 4 novas linhas do Metro do Porto,The images came [from here](https://twitter.com/MetrodoPorto/status/1712864859266724082?t=2gbmkBvZNgQ0YMFr6qAD-w&s=19),2023-10-14 12:07:00,0.0,Neutral
PRT,As 4 novas linhas do Metro do Porto,"It's too early to know the locations of the (new) stops in question, right? Is it to avoid real estate speculation in the area? I would like to know so I can understand the impact in my area.",2023-10-14 15:21:58,0.18051948051948052,Positive
PRT,As 4 novas linhas do Metro do Porto,"So at first glance it seems fine to me, the airport line would make some sense if they removed that train and had a different line just to serve two different stations. If you want, change to green for Senhora da Hora or continue straight ahead towards the east side of the city.

And I sincerely hope that these are not the final names, otherwise it would be very bad.

I would also like to know how this will integrate with the Leixões line. I see this line as London's overground, with good connections to the metro and serving as a crossroads.

I hope they don't mess up and integrate things well.",2023-10-14 13:23:18,0.07106060606060609,Positive
PRT,As 4 novas linhas do Metro do Porto,Gondomar is so good they made a sequel,2023-10-14 18:55:35,0.7,Positive
PRT,As 4 novas linhas do Metro do Porto,"Very good, but Braga could receive a similar investment too (Braga-Barcelos-Famalicão-Guimarães-Vila Verde)",2023-10-14 15:21:51,0.45499999999999996,Positive
PRT,As 4 novas linhas do Metro do Porto,"How is it that Trofa, which already has a train, will also have a metro, while Paços de Ferreira, which has slightly more population and is practically the same distance from Porto, still doesn't even have a train? I don't understand the logic

edit: I've seen that it's not a metro to Trofa but a metrobus, the images don't make that clear",2023-10-14 15:34:02,0.19999999999999998,Positive
PRT,As 4 novas linhas do Metro do Porto,"I don't understand the idea.
The metro goes to Trofa but does not reach Castelo do Cheese or Leça",2023-10-14 14:13:11,0.0,Neutral
PRT,As 4 novas linhas do Metro do Porto,"ITT: Tugas mobility experts, with published studies, are outraged by decisions made by their academic peers.",2023-10-14 18:17:45,-0.45,Negative
PRT,As 4 novas linhas do Metro do Porto,"Is it possible to know where the stations will be? I mean, more specifically.",2023-10-14 16:31:19,0.0625,Positive
PRT,As 4 novas linhas do Metro do Porto,"Reusing the train lines (and stations!) that connect Ermesinde and Campanha to Hospital São João, São Mamede, Leça and Matosinhos is quiet. But it's breaking up roads to get the shitty ""metro"" bus there.",2023-10-14 17:51:05,0.0,Neutral
PRT,As 4 novas linhas do Metro do Porto,"The Trofa line is that metric gauge line that existed until the 2000s, right?",2023-10-14 20:58:06,0.2857142857142857,Positive
PRT,As 4 novas linhas do Metro do Porto,"When will the works start?

Just apply, I have a degree in engineering from Bologna. civil service (ISEP) and here is an interesting project to start your career, as well as being from the area.

But I hope that the core of the works will only be in 2 years (I'm still doing my master's degree in management)...",2023-10-14 21:03:01,0.25,Positive
PRT,As 4 novas linhas do Metro do Porto,"Is that Gondomar line with Sao Roque, Cerco, Lagarteiro and Valbom to try to compete with the Amadora line? How many belongings will be ""lost"" on this trip?",2023-10-14 16:18:51,0.5,Positive
PRT,As 4 novas linhas do Metro do Porto,Porto > Lisboa any day man,2023-10-14 19:15:41,0.0,Neutral
PRT,Dica para andar no Metro que vai mudar a tua vida,It's incredible how difficult it is for some people to follow this rule.,2022-05-20 18:14:39,0.2,Positive
PRT,Dica para andar no Metro que vai mudar a tua vida,"I was in Prague relatively recently and it's incredible how EVERYONE leans on the right side of the escalators so that those in a hurry can pass on the left side, everyone respects the “rule” of exiting and then entering, everyone We give seats to those most in need and there are no loudspeakers blasting high decibels for others to hear.",2022-05-20 19:06:57,0.3076190476190476,Positive
PRT,Dica para andar no Metro que vai mudar a tua vida,"Do you want another tip?

Use deodorant. And take it with you, it helps a lot on hot days like today.

You are welcome.",2022-05-20 18:22:52,0.525,Positive
PRT,Dica para andar no Metro que vai mudar a tua vida,There's always a latecomer who stands right in the middle of the exit with that grumpy look on his face as if he thinks someone is making it difficult for him to get onto the metro.,2022-05-20 19:07:47,-0.07142857142857144,Negative
PRT,Dica para andar no Metro que vai mudar a tua vida,"I find it very complicated to follow these instructions. How can they then sprint to overtake you at the door, and sit in the only seat available, for exactly 2 stations?",2022-05-20 18:26:06,0.0,Neutral
PRT,Dica para andar no Metro que vai mudar a tua vida,"Easy, I don't even deviate when I get off the subway.

Walking on the right on the escalators doesn't attract many people either. Don't talk loudly, don't listen to loud music... the list of idiots is huge.",2022-05-20 20:05:06,0.14557823129251707,Positive
PRT,Dica para andar no Metro que vai mudar a tua vida,It's incredible how so many people don't realize that to enter a small space they first have to let whoever is there leave.,2022-05-20 19:30:33,0.35,Positive
PRT,Dica para andar no Metro que vai mudar a tua vida,Civics? Don't you want something else?,2022-05-20 19:32:51,0.0,Neutral
PRT,Dica para andar no Metro que vai mudar a tua vida,"Another tip:

On the escalators, if you want to stay still, stay to the right. This way they let people who want to walk on the left side pass.",2022-05-20 20:18:18,0.14285714285714285,Positive
PRT,Dica para andar no Metro que vai mudar a tua vida,"Thanks OP.
Now I also share a tip:
- hold the rod with both hands.",2022-05-20 18:07:11,0.2,Positive
PRT,Dica para andar no Metro que vai mudar a tua vida,"If the metro is very crowded, as soon as the metro stops, find out if you are blocking someone who wants to get out.
I hate going on the metro, it's crowded, standing and when I want to get out there's an artist who stands there in the middle and doesn't even move. Whoever wants to go astray.",2022-05-20 19:16:04,-0.04,Negative
PRT,Dica para andar no Metro que vai mudar a tua vida,"On the subway and the train, how many times do I not open the door and there is a lack of air in a hurry to get in, and I only get out when the late person leaves, otherwise I might just stay there waiting",2022-05-20 19:17:52,0.05,Positive
PRT,Dica para andar no Metro que vai mudar a tua vida,"Not six and in lx there is, but in Porto the metro lines up with some marks on the floor that say ""before entering, let exit"". Literally in front of the metro doors you have a drawing on the floor marking where people should stand and yet people block the doors...",2022-05-20 20:15:17,0.0,Neutral
PRT,Dica para andar no Metro que vai mudar a tua vida,I always wait 20 seconds.,2022-05-20 18:53:35,0.0,Neutral
PRT,Dica para andar no Metro que vai mudar a tua vida,"It's okay, if they push me harder because I want to get out, they might learn later.",2022-05-20 19:10:52,0.13333333333333333,Positive
PRT,Este é o novo metro que vai circular no Porto.,Are you going to replace the current material or is it just to increase the fleet?,2023-02-12 03:03:56,0.0,Neutral
PRT,Este é o novo metro que vai circular no Porto.,Only negativity in this sub fds,2023-02-12 10:21:45,0.0,Neutral
PRT,Este é o novo metro que vai circular no Porto.,"Damn man, damn good looking. Much better than the Lisbon metro. Those carriages deserved a rest.",2023-02-12 10:36:49,0.6,Positive
PRT,Este é o novo metro que vai circular no Porto.,"I only see people talking about this shit being Chinese but then they buy everything in the Chinese store, smartphones from there, etc. The only issue that concerns me here is social and that would be the only reason not to buy from China. Are labor rights already enforced there? We could say so much about it. And why not favor the European economy instead of going to China? I'm not even talking about building it ourselves because we can already see that Portugal has been left to the dogs and there is no interest",2023-02-12 11:03:32,0.0033333333333333327,Positive
PRT,Este é o novo metro que vai circular no Porto.,"I liked. It looks comfortable, has aerodynamic lines, a very good choice of colors. I like the interior, it seems spacious and the seats are inviting.

I haven't been there yet, I know the others.",2023-02-12 14:31:19,0.6366666666666666,Positive
PRT,Este é o novo metro que vai circular no Porto.,there's a guy cumming in the 4th photo,2023-02-12 13:37:27,0.0,Neutral
PRT,Este é o novo metro que vai circular no Porto.,Where are the gunas?,2023-02-12 01:09:52,0.0,Neutral
PRT,Este é o novo metro que vai circular no Porto.,Ganda style!!,2023-02-12 12:30:12,0.0,Neutral
PRT,Este é o novo metro que vai circular no Porto.,"It's cool. It's a shame they removed the blue seats, but other than that, I like it.",2023-02-12 09:47:29,0.075,Positive
PRT,Este é o novo metro que vai circular no Porto.,It looks like an electric one.,2023-02-12 02:09:01,0.0,Neutral
PRT,Este é o novo metro que vai circular no Porto.,Will this one also brake like the others?,2023-02-12 02:37:35,0.0,Neutral
PRT,Este é o novo metro que vai circular no Porto.,"What I saw most was people complaining about the metro coming from China instead of supporting the industry here, and I ask why, Chinese means of transport are some of the best in the world...",2023-02-12 08:40:05,0.4375,Positive
PRT,Este é o novo metro que vai circular no Porto.,"So how do people stick to the outside?

These don't seem to be practical for this. Nobody thinks about these people? How are they going to make their videos? /s",2023-02-12 10:52:28,0.0,Neutral
PRT,Este é o novo metro que vai circular no Porto.,Very beautiful but the important thing failed..places,2023-02-12 07:10:14,0.7,Positive
PRT,Este é o novo metro que vai circular no Porto.,"Only if you come with that gentleman, otherwise it's not even worth it",2023-02-12 11:00:07,0.15,Positive
PRT,As novas composições do Metro do Porto encomendadas à China.,Is there a Port in Brazil?,2022-07-28 20:43:59,0.0,Neutral
PRT,As novas composições do Metro do Porto encomendadas à China.,"What is a ""train""?",2022-07-28 19:06:20,0.0,Neutral
PRT,As novas composições do Metro do Porto encomendadas à China.,"It looks good. It's a shame about PT-BR, but it shouldn't be difficult to change",2022-07-28 19:49:54,0.09999999999999998,Positive
PRT,As novas composições do Metro do Porto encomendadas à China.,"***""don't smoke on the train""***

Well, tell the Chinese people that the Clérigos-Copacabana line isn't for this century yet!",2022-07-28 19:07:53,0.0,Neutral
PRT,As novas composições do Metro do Porto encomendadas à China.,"Guys, before you say anything bad about the thing, know that this thing is a Siemens product.

The manufacturer, in addition to the partnership with Siemens, which they now regret having done, has the right to produce these things through licensing.

Don't be surprised if they are better than those from Siemens, as China is investing heavily in electrified railways.

By the way, they won this competition precisely against Siemens and Skoda.

Germany's mistakes were not just with Russia, the mistakes with China are already catching up with them, as they thought they were smarter than Xi-Jiping... but they are not.",2022-07-28 20:27:44,0.14081632653061224,Positive
PRT,As novas composições do Metro do Porto encomendadas à China.,Look's good. Does it come with a video surveillance system linked directly to the pop republic of china or is it paid separately?,2022-07-28 18:48:38,0.39999999999999997,Positive
PRT,As novas composições do Metro do Porto encomendadas à China.,"They seem much more comfortable than the current ones.
The problem is those idiots who don't know how to preserve things and who will find that ""skin"" really funny and tear it up, cut it or burn it.",2022-07-28 23:13:09,0.06999999999999999,Positive
PRT,As novas composições do Metro do Porto encomendadas à China.,Congratulations to the Porto metro!,2022-07-28 19:34:02,0.0,Neutral
PRT,As novas composições do Metro do Porto encomendadas à China.,How do they get to Portugal?,2022-07-28 20:20:58,0.0,Neutral
PRT,As novas composições do Metro do Porto encomendadas à China.,on the train?,2022-07-28 19:06:03,0.0,Neutral
PRT,As novas composições do Metro do Porto encomendadas à China.,Lol the bad translation,2022-07-28 19:48:23,0.0500000000000001,Positive
PRT,As novas composições do Metro do Porto encomendadas à China.,"Is ""trem"" the cheap translation of ""tram""?


We're not talking about a train, just a translation, like the rest of the product, coming from China.",2022-07-28 20:30:06,0.4,Positive
PRT,As novas composições do Metro do Porto encomendadas à China.,How many units were ordered?,2022-07-28 22:24:22,0.5,Positive
PRT,As novas composições do Metro do Porto encomendadas à China.,When will they be available?,2022-07-28 22:08:20,0.4,Positive
PRT,As novas composições do Metro do Porto encomendadas à China.,It's no longer possible to walk the guna,2022-07-29 14:05:53,0.0,Neutral
PRT,"Metro do Porto, Ponte D.Luiz, anos 18","They don't make men like that anymore.
They should be on their way to Fortnite world war.",2021-12-08 18:53:44,0.0,Neutral
PRT,"Metro do Porto, Ponte D.Luiz, anos 18",Did the driver not turn on the windscreen?,2021-12-08 19:33:46,0.0,Neutral
PRT,"Metro do Porto, Ponte D.Luiz, anos 18","How are ""guna"" born?

Are you born with a cap on and an earring in your ear?",2021-12-08 20:51:21,0.0,Neutral
PRT,"Metro do Porto, Ponte D.Luiz, anos 18","It's not Ponte D. anything. It's called [Ponte Luiz I](https://www.google.pt/maps/@41.1408258,-8.6097707,3a,75y,166.55h,99.1t/data=!3m6!1e1!3m4!1shZ9T5TgzhkxuRBz7CUbMsA!2e0! 7i16384!8i8192)",2021-12-09 08:59:37,0.0,Neutral
PRT,"Metro do Porto, Ponte D.Luiz, anos 18","Donkeys could go inside the metro without paying anyway, picas only exist sometimes.",2021-12-09 00:21:49,0.0,Neutral
PRT,"Metro do Porto, Ponte D.Luiz, anos 18",They were already on their way...,2021-12-08 21:33:24,0.0,Neutral
PRT,"Metro do Porto, Ponte D.Luiz, anos 18",Old-school charm,2021-12-08 20:09:13,0.0,Neutral
PRT,"Metro do Porto, Ponte D.Luiz, anos 18","Bruh, last Saturday I saw a guy who did this in the middle of 2 meters, I even saw him climbing and at the end of the day I was refreshing the news to find out if anything happened",2021-12-09 01:21:40,0.16666666666666666,Positive
PRT,"Metro do Porto, Ponte D.Luiz, anos 18",I could have sworn the one on the right had soup in his hand.,2021-12-09 11:48:31,0.2857142857142857,Positive
PRT,"Metro do Porto, Ponte D.Luiz, anos 18","3 young workers, on another day of work, on their way to the mine",2021-12-09 12:24:10,0.1,Positive
